Text;User;Location;Created;Favourite_count;Retweet_count;Source
RT @joongularity: The #BTSMeal has arrived in 🇸🇻! #BTS https://t.co/Tw3JjomtM3;ᴮᴱ liEv ˙८ ˙ 🧈;No tiene;2021-06-23 22:41:02;0;4;Twitter for iPhone
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;🧈moonchild kle⁷⟭⟬💜;she/her ;2021-06-23 22:39:31;0;1226;Twitter for Android
RT @McDo_PH: 1! 2! 3! Immortalize your #BTSMealPH experience at our purple photo booths, all ready for your selcas in McDonald’s stores sta…;☾;harta.takhta.kateha;2021-06-23 22:38:49;0;6218;Twitter for Android
The #BTSMeal has arrived in 🇸🇻! #BTS https://t.co/Tw3JjomtM3;BTSelena⁷;No tiene;2021-06-23 22:36:31;25;4;Twitter for iPhone
"RT @itsjasmineag: BTS MEAL NICARAGUA 
Day 1 SOLD OUT 

Parapapapa 💜
Borahae 💜🇳🇮

#Nicaragua #BTSMeal
@bts_bighit https://t.co/RFldjgqDfH";林明珠;台灣;2021-06-23 22:35:05;0;2;Twitter for Android
The launch of the #BTSMeal from McDonald's in El Salvador🇸🇻💜 @McDonalds @McElSalvador https://t.co/KRsqCZQcSP;BTSelena⁷;No tiene;2021-06-23 22:34:41;10;3;Twitter for iPhone
WAIT. ARMY from Guatemala if El Salvador got the really pretty purple packaging did you all get it too? #BTSMeal;Where's My Man, Din?;Behind the Wiltern;2021-06-23 22:33:53;0;0;Twitter Web App
Just tried out this BTS music, yknow the Mickie D's meal, well they're music is straight trash. Don't know why McDonalds likes these people. #BTSMeal;Jill Peronz;No tiene;2021-06-23 22:33:13;1;0;Twitter Web App
RT @McDonalds: who's who #BTSMeal https://t.co/n696EymWk8;Liz💛💛💛⁷;No tiene;2021-06-23 22:30:41;0;75994;Twitter for iPhone
RT @McDonalds: who's who #BTSMeal https://t.co/HjKy5cg8PM;Liz💛💛💛⁷;No tiene;2021-06-23 22:30:38;0;79999;Twitter for iPhone
RT @McDonalds: who's who #BTSMeal https://t.co/cohe8T7sVG;Liz💛💛💛⁷;No tiene;2021-06-23 22:30:35;0;81956;Twitter for iPhone
"RT @theQoos_: [EVENT] Ultimate BTS Challenge! 🏆 Complete tasks to win BTS albums + merch package! 

+

⭐️ Get 37% off BTS ’Butter’ album pr…";Katerina;No tiene;2021-06-23 22:28:43;0;11;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;coming soooooooooooooooooooooooon;No tiene;2021-06-23 22:28:33;0;1226;Twitter for iPhone
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;하트맨ᴮᵘᵗᵗᵉʳ;잠실주경기장;2021-06-23 22:27:03;0;1226;Twitter for iPhone
"RT @cnnphilippines: Over 2,000 healthcare workers in the Philippines get first dibs on the BTS Meal from McDonald's

The much-awaited #BTSM…";tozu🧀💛;dont repost my edit🚫;2021-06-23 22:26:22;0;7482;Twitter for Android
RT @jinkitty57: Finally got my #BTSMeal! I gotta say @McElSalvador you are a true Army! 💜💜💜💜💜💜💜 #BTSMealElSalvador https://t.co/muzMWf8Uq0;Devi Lone;No tiene;2021-06-23 22:26:00;0;5;Twitter for Android
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;Devi Lone;No tiene;2021-06-23 22:25:45;0;81;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";ᴮᴱ Bhellaswan_10 ⁷;phillipines;2021-06-23 22:25:40;0;230;Twitter for Android
"RT @McDonalds: Behind the Sauce: Making of Film
#BTSMeal 

https://t.co/vS1T7epAYG https://t.co/EKGkBe8MC1";tozu🧀💛;dont repost my edit🚫;2021-06-23 22:24:47;0;31190;Twitter for Android
RT @McDonalds: u🧈 believe it, the #BTSMeal is here https://t.co/hiP05IU8eq;คุณคะ #Butter🧈;No tiene;2021-06-23 22:24:06;0;185196;Twitter for iPhone
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;vanillamint⁷ 🧈;Jakarta;2021-06-23 22:23:36;0;81;Twitter for iPhone
"RT @peachyoutoo: WHO PAVED THE WAY?!?
@BTS_twt 
#BTSMeal https://t.co/lP9qP7KHGL https://t.co/5U13KGHDOd";☽;No tiene;2021-06-23 22:22:55;0;2;Twitter Web App
"RT @Bts7aD: @soompi In 🇰🇷, they had sold over 1.2M #BTSMeal —in just 🇰🇷 alone.

A spokesperson for McDonald’s🇰🇷stated, “Ever since the laun…";🔍💛🔎 Cami 🧈!!!;Earth...for now. 🙄;2021-06-23 22:22:29;0;5;Twitter for Android
"WHO PAVED THE WAY?!?
@BTS_twt 
#BTSMeal https://t.co/lP9qP7KHGL https://t.co/5U13KGHDOd";damis⁷ 𝑏𝑢𝑡𝑡𝑒𝑟💛;No tiene;2021-06-23 22:22:20;1;2;Twitter for iPhone
RT @smsupermalls: BORAHAE to everyone who continue to light up the world! The #BTSMeal drops at @McDo_PH in select #SMSupermalls today. 💜…;"TAEVAN⁷;🧈💛🌸 KTH1";BLUE & GREY🌱;2021-06-23 22:17:42;0;6029;Twitter for iPhone
"RT @McDo_PH: Here’s the official behind-the-scenes look at the making of the BTS x McDonald’s Commercial Film for the BTS Meal. 
https://t.…";"TAEVAN⁷;🧈💛🌸 KTH1";BLUE & GREY🌱;2021-06-23 22:17:35;0;1309;Twitter for iPhone
RT @McDo_PH: 1! 2! 3! Immortalize your #BTSMealPH experience at our purple photo booths, all ready for your selcas in McDonald’s stores sta…;"TAEVAN⁷;🧈💛🌸 KTH1";BLUE & GREY🌱;2021-06-23 22:17:24;0;6218;Twitter for iPhone
"RT @McDo_PH: The #BTSMeal – handled with extra luv and care from our stores to your doorsteps. 💜 
 
Get yours today via the McDelivery PH A…";"TAEVAN⁷;🧈💛🌸 KTH1";BLUE & GREY🌱;2021-06-23 22:16:46;0;2123;Twitter for iPhone
"Feliz BTS Meal #BTSMeal 🥺🥺💜💜
@bangtanboys_sv @McElSalvador @BTS_twt https://t.co/Yb18yfCIXJ";Aliplcios_Jk🇸🇻;No tiene;2021-06-23 22:16:21;36;4;Twitter for Android
Do you think it's possible to cryogenize my #BTSMeal? I may need to share it to future generations 🤔💜😛 #BTS #방탄소년단 #BTSARMY serious question. https://t.co/7KIWJCifSI;Nekdian Repktar;Lost ;2021-06-23 22:15:14;1;0;Twitter for Android
RT @BTSonRadioPH: The crew were so happy and touched about your gift, PH ARMYs! Again, thank you McDo Crew for giving us the best experienc…;BTS Butter 🧈 is here!;No tiene;2021-06-23 22:08:35;0;23;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;세상을 걷다7⃣;No tiene;2021-06-23 22:07:41;0;1226;Twitter for Android
It was completely sold out the first day in my city and they didn't restock until today. Gladly I could finally get my #BTSMeal 💜 https://t.co/p4jKwsHk8k https://t.co/YUoL5A6mfl;bibilly hills;she/her_MEXA;2021-06-23 22:07:33;1;0;Twitter for Android
RT @McDonalds: did someone here ask for more BTS? #BTSMeal https://t.co/GobrPYxz0c;RT PINNED : cbyf | SUNOO DAY;user jade luv7o7 QuackKpoptwt;2021-06-23 22:07:33;0;4514;Twitter for iPhone
RT @jinkitty57: Finally got my #BTSMeal! I gotta say @McElSalvador you are a true Army! 💜💜💜💜💜💜💜 #BTSMealElSalvador https://t.co/muzMWf8Uq0;Kao ~ 🧈;Central America;2021-06-23 22:07:25;0;5;Twitter for Android
RT @Project0613PH: #BringTheSnacks to the National Kidney and Transplant Institute. Thank you to Ms. Rosalie and the entire @McDo_PH Matali…;LG 😻;No tiene;2021-06-23 22:06:28;0;139;Twitter for Android
"RT @McDonalds: Behind the Sauce: Making of Film
#BTSMeal 

https://t.co/vS1T7epAYG https://t.co/EKGkBe8MC1";RT PINNED : cbyf | SUNOO DAY;user jade luv7o7 QuackKpoptwt;2021-06-23 22:06:05;0;31190;Twitter for iPhone
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;orsi⁷;Universe;2021-06-23 22:05:54;0;1226;Twitter for Android
"💜finally 💜
#BTSMeal #BTSMealmexico https://t.co/wQQCwn6fAH";genny/nai idk;No tiene;2021-06-23 22:04:50;1;0;Twitter for Android
"BTS MEAL NICARAGUA 
Day 1 SOLD OUT 

Parapapapa 💜
Borahae 💜🇳🇮

#Nicaragua #BTSMeal
@bts_bighit https://t.co/RFldjgqDfH";Jasmine Aranda;No tiene;2021-06-23 22:01:38;5;2;Twitter for Android
"RT @Bts7aD: @soompi In 🇰🇷, they had sold over 1.2M #BTSMeal —in just 🇰🇷 alone.

A spokesperson for McDonald’s🇰🇷stated, “Ever since the laun…";Jiminster💜⁷;No tiene;2021-06-23 21:56:12;0;5;Twitter for Android
Por eso MX-ARMY paved the way #BTSMeal https://t.co/hQcaYYMmaf;yonmy 🍓;s!her  スガ大好き;2021-06-23 21:55:36;5;0;Twitter for Android
"RT @McDo_PH: Hotness overload! Have you tried these two new fiery sauces? Get a taste when you order The #BTSMeal. 

Order now via https://…";imaan⁷🧈;No tiene;2021-06-23 21:54:33;0;253;Twitter Web App
RT @smsupermalls: BORAHAE to everyone who continue to light up the world! The #BTSMeal drops at @McDo_PH in select #SMSupermalls today. 💜…;bangtany🧈;No tiene;2021-06-23 21:54:22;0;6029;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;erika⁷☀🧈;she/her;2021-06-23 21:52:24;0;1226;Twitter for Android
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;eudximoniia🧈;Somewhere in Earth.;2021-06-23 21:52:15;0;81;Twitter for iPad
"Yeahhhhhh 🥳💜
#BTSMeal #BTS https://t.co/ObTU1OX5Pw";Lissᴬˡˡ ᴳᵒᵒᵈ☆;BTS P💿P;2021-06-23 21:51:40;2;0;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;Be빌언덕;No tiene;2021-06-23 21:50:19;0;1226;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;jas ☁️⁷ ☀︎︎ semi-ia 😔;( ˘ ³˘)♥ 19 🌸 she!|her | usa ;2021-06-23 21:50:05;0;1226;Twitter for iPhone
